Metadata_broad_sample,Metadata_cell_line,Metadata_timepoint,Metadata_experiment_type,Metadata_target,Metadata_timepoint_code,Metadata_target_radix,Metadata_target_is_across,Metadata_split
BRDN0001480034,U2OS,96,CRISPR,S1PR4,low,38,TRUE,train
BRDN0001481686,U2OS,96,CRISPR,IL1B,low,112,TRUE,train
BRDN0001483506,U2OS,96,CRISPR,F10,low,117,TRUE,train
BRDN0001488696,U2OS,96,CRISPR,MME,low,120,TRUE,train
BRDN0001482390,U2OS,96,CRISPR,ELANE,low,59,TRUE,train
BRDN0001484416,U2OS,96,CRISPR,RPL3,low,46,TRUE,train
BRDN0001148320,U2OS,96,CRISPR,ERBB2,low,84,TRUE,train
BRDN0001065558,U2OS,96,CRISPR,MET,low,21,TRUE,train
BRDN0000579759,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001481654,U2OS,96,CRISPR,F10,low,117,TRUE,train
BRDN0001482725,U2OS,96,CRISPR,GPR55,low,55,TRUE,train
BRDN0001484659,U2OS,96,CRISPR,AKR1B1,low,72,TRUE,train
BRDN0001481083,U2OS,96,CRISPR,IL1B,low,112,TRUE,train
BRDN0001148372,U2OS,96,CRISPR,ONE_INTERGENIC_SITE,low,132,FALSE,train
BRDN0001479432,U2OS,96,CRISPR,GUCY1B1,low,115,TRUE,train
BRDN0001481097,U2OS,96,CRISPR,ADRA2B,low,33,TRUE,train
BRDN0001147690,U2OS,96,CRISPR,HCK,low,31,TRUE,train
BRDN0001486748,U2OS,96,CRISPR,HRH4,low,119,TRUE,train
BRDN0001483208,U2OS,96,CRISPR,P3H1,low,19,TRUE,train
BRDN0001485334,U2OS,96,CRISPR,CA5A,low,141,TRUE,train
BRDN0001058011,U2OS,96,CRISPR,RET,low,135,TRUE,train
BRDN0001483257,U2OS,96,CRISPR,HSP90AA1,low,128,TRUE,train
BRDN0000580015,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001148859,U2OS,96,CRISPR,DCK,low,158,TRUE,train
BRDN0001065152,U2OS,96,CRISPR,PIK3CG,low,77,TRUE,train
BRDN0001481327,U2OS,96,CRISPR,"NAMPT",low,147,TRUE,train
BRDN0001486858,U2OS,96,CRISPR,TNF,low,1,TRUE,train
BRDN0000579738,U2OS,96,CRISPR,ERBB2,low,84,TRUE,train
BRDN0000734459,U2OS,96,CRISPR,ICAM1,low,100,TRUE,train
BRDN0001478949,U2OS,96,CRISPR,RNASE1,low,6,TRUE,train
BRDN0001147450,U2OS,96,CRISPR,CDK7,low,47,TRUE,train
BRDN0001489053,U2OS,96,CRISPR,PTGIS,low,58,TRUE,train
BRDN0001483295,U2OS,96,CRISPR,PRKCE,low,75,TRUE,train
BRDN0000990355,U2OS,96,CRISPR,FPR1,low,4,TRUE,train
BRDN0001485228,U2OS,96,CRISPR,FGF1,low,163,TRUE,train
BRDN0001162576,U2OS,96,CRISPR,CDK9,low,79,TRUE,train
BRDN0001146476,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001487328,U2OS,96,CRISPR,CACNB4,low,67,TRUE,train
BRDN0001485154,U2OS,96,CRISPR,SLCO2B1,low,49,TRUE,train
BRDN0001144938,U2OS,96,CRISPR,KDR,low,76,TRUE,train
BRDN0001486852,U2OS,96,CRISPR,EDNRB,low,17,TRUE,train
BRDN0001485349,U2OS,96,CRISPR,ASIC1,low,50,TRUE,train
BRDN0001490153,U2OS,96,CRISPR,AVPR1A,low,122,TRUE,train
BRDN0001487070,U2OS,96,CRISPR,DCK,low,158,TRUE,train
BRDN0001065674,U2OS,96,CRISPR,JAK1,low,98,TRUE,train
BRDN0000562882,U2OS,96,CRISPR,BRAF,low,32,TRUE,train
BRDN0001487270,U2OS,96,CRISPR,PLA2G1B,low,74,TRUE,train
BRDN0001487761,U2OS,96,CRISPR,FGF1,low,163,TRUE,train
BRDN0001480275,U2OS,96,CRISPR,TUBB4B,low,90,TRUE,train
BRDN0001482955,U2OS,96,CRISPR,ADRA2B,low,33,TRUE,train
BRDN0001146892,U2OS,96,CRISPR,CSF1R,low,37,TRUE,train
BRDN0000733514,U2OS,96,CRISPR,BRD4,low,27,TRUE,train
BRDN0001489809,U2OS,96,CRISPR,TUBB,low,13,TRUE,train
BRDN0000581508,U2OS,96,CRISPR,AGER,low,155,TRUE,train
BRDN0000562836,U2OS,96,CRISPR,AKT1,low,146,TRUE,train
BRDN0001149376,U2OS,96,CRISPR,FLT3,low,105,TRUE,train
BRDN0001477830,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001485038,U2OS,96,CRISPR,S1PR2,low,23,TRUE,train
BRDN0000563501,U2OS,96,CRISPR,PDE4D,low,36,TRUE,train
BRDN0001481651,U2OS,96,CRISPR,KCNN4,low,43,TRUE,train
BRDN0001482049,U2OS,96,CRISPR,S1PR2,low,23,TRUE,train
BRDN0000585854,U2OS,96,CRISPR,CHEK2,low,109,TRUE,train
BRDN0001488321,U2OS,96,CRISPR,PRKCE,low,75,TRUE,train
BRDN0001489609,U2OS,96,CRISPR,EDNRB,low,17,TRUE,train
BRDN0001145662,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001479698,U2OS,96,CRISPR,RNASE1,low,6,TRUE,train
BRDN0001145958,U2OS,96,CRISPR,PAK1,low,73,TRUE,train
BRDN0001481198,U2OS,96,CRISPR,TUBB3,low,18,TRUE,train
BRDN0000582784,U2OS,96,CRISPR,HDAC6,low,106,TRUE,train
BRDN0001488241,U2OS,96,CRISPR,TUBB,low,13,TRUE,train
BRDN0001149482,U2OS,96,CRISPR,DYRK1B,low,157,TRUE,train
BRDN0001145575,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001487205,U2OS,96,CRISPR,PTGIS,low,58,TRUE,train
BRDN0001487607,U2OS,96,CRISPR,USP1,low,95,TRUE,train
BRDN0000733096,U2OS,96,CRISPR,HDAC3,low,110,TRUE,train
BRDN0001490543,U2OS,96,CRISPR,AGER,low,155,TRUE,train
BRDN0001485023,U2OS,96,CRISPR,DHH,low,88,TRUE,train
BRDN0001485385,U2OS,96,CRISPR,CYP1A2,low,15,TRUE,train
BRDN0001487712,U2OS,96,CRISPR,LPAR1,low,143,TRUE,train
BRDN0001479791,U2OS,96,CRISPR,CACNG1,low,118,TRUE,train
BRDN0001487609,U2OS,96,CRISPR,HTR2C,low,160,TRUE,train
BRDN0001066838,U2OS,96,CRISPR,DNMT3A,low,103,TRUE,train
BRDN0001484463,U2OS,96,CRISPR,S1PR4,low,38,TRUE,train
BRDN0001066751,U2OS,96,CRISPR,DNMT3A,low,103,TRUE,train
BRDN0001146145,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001483958,U2OS,96,CRISPR,TNNC1,low,152,TRUE,train
BRDN0001057535,U2OS,96,CRISPR,HDAC6,low,106,TRUE,train
BRDN0001484654,U2OS,96,CRISPR,PARP3,low,20,TRUE,train
BRDN0001489120,U2OS,96,CRISPR,CTSG,low,137,TRUE,train
BRDN0001065257,U2OS,96,CRISPR,PORCN,low,125,TRUE,train
BRDN0000563764,U2OS,96,CRISPR,BAX,low,48,TRUE,train
BRDN0001477860,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001487440,U2OS,96,CRISPR,GAA,low,56,TRUE,train
BRDN0001486303,U2OS,96,CRISPR,GAA,low,56,TRUE,train
BRDN0001148950,U2OS,96,CRISPR,CDK2,low,167,TRUE,train
BRDN0001487520,U2OS,96,CRISPR,PLA2G1B,low,74,TRUE,train
BRDN0001480913,U2OS,96,CRISPR,AKR1B1,low,72,TRUE,train
BRDN0001482741,U2OS,96,CRISPR,GABRB2,low,174,TRUE,train
BRDN0001486451,U2OS,96,CRISPR,CA5A,low,141,TRUE,train
BRDN0001488371,U2OS,96,CRISPR,COMT,low,131,TRUE,train
BRDN0001144990,U2OS,96,CRISPR,PRKCB,low,52,TRUE,train
BRDN0001480501,U2OS,96,CRISPR,CDK9,low,79,TRUE,train
BRDN0000562944,U2OS,96,CRISPR,AURKB,low,8,TRUE,train
BRDN0001052307,U2OS,96,CRISPR,PTK2B,low,96,TRUE,train
BRDN0001145610,U2OS,96,CRISPR,CHEK2,low,109,TRUE,train
BRDN0001481787,U2OS,96,CRISPR,HBB,low,9,TRUE,train
BRDN0001147812,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001147209,U2OS,96,CRISPR,CLK1,low,151,TRUE,train
BRDN0001479324,U2OS,96,CRISPR,HTR2C,low,160,TRUE,train
BRDN0001477634,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001148519,U2OS,96,CRISPR,NO_SITE,low,83,FALSE,train
BRDN0001487249,U2OS,96,CRISPR,CYP1A2,low,15,TRUE,train
BRDN0001147629,U2OS,96,CRISPR,PAK4,low,179,TRUE,train
BRDN0001484348,U2OS,96,CRISPR,RPL23A,low,94,TRUE,train
BRDN0001146786,U2OS,96,CRISPR,BRD4,low,27,TRUE,train
BRDN0001480309,U2OS,96,CRISPR,ASIC1,low,50,TRUE,train
BRDN0001065858,U2OS,96,CRISPR,JAK1,low,98,TRUE,train
BRDN0001065728,U2OS,96,CRISPR,IGF1R,low,126,TRUE,train
BRDN0000585461,U2OS,96,CRISPR,HCK,low,31,TRUE,train
BRDN0001482977,U2OS,96,CRISPR,HIF1A,low,154,TRUE,train
BRDN0001488358,U2OS,96,CRISPR,GJB4,low,108,TRUE,train
BRDN0001488340,U2OS,96,CRISPR,P3H1,low,19,TRUE,train
BRDN0001065187,U2OS,96,CRISPR,PPARD,low,127,TRUE,train
BRDN0001148507,U2OS,96,CRISPR,PRKCB,low,52,TRUE,train
BRDN0001146512,U2OS,96,CRISPR,CLK1,low,151,TRUE,train
BRDN0001147867,U2OS,96,CRISPR,PAK1,low,73,TRUE,train
BRDN0001065258,U2OS,96,CRISPR,PORCN,low,125,TRUE,train
BRDN0001484786,U2OS,96,CRISPR,RGS4,low,114,TRUE,train
BRDN0001484218,U2OS,96,CRISPR,USP1,low,95,TRUE,train
BRDN0001148298,U2OS,96,CRISPR,PTK2B,low,96,TRUE,train
BRDN0001149418,U2OS,96,CRISPR,DYRK1B,low,157,TRUE,train
BRDN0001487201,U2OS,96,CRISPR,TNF,low,1,TRUE,train
BRDN0001162582,U2OS,96,CRISPR,PDPK1,low,91,TRUE,train
BRDN0001483830,U2OS,96,CRISPR,ELANE,low,59,TRUE,train
BRDN0001483666,U2OS,96,CRISPR,KCNK1,low,78,TRUE,train
BRDN0001482450,U2OS,96,CRISPR,SLC29A1,low,138,TRUE,train
BRDN0000990412,U2OS,96,CRISPR,FPR1,low,4,TRUE,train
BRDN0001480256,U2OS,96,CRISPR,CACNG1,low,118,TRUE,train
BRDN0001481578,U2OS,96,CRISPR,CACNA2D3,low,177,TRUE,train
BRDN0001484276,U2OS,96,CRISPR,HSD11B1,low,51,TRUE,train
BRDN0001484377,U2OS,96,CRISPR,HTR3A,low,162,TRUE,train
BRDN0001479616,U2OS,96,CRISPR,TGM2,low,148,TRUE,train
BRDN0001066250,U2OS,96,CRISPR,CCND1,low,129,TRUE,train
BRDN0001486925,U2OS,96,CRISPR,ADA,low,97,TRUE,train
BRDN0001485608,U2OS,96,CRISPR,CACNA2D3,low,177,TRUE,train
BRDN0001054403,U2OS,96,CRISPR,PDE3A,low,54,TRUE,train
BRDN0001486449,U2OS,96,CRISPR,ALDH2,low,175,TRUE,train
BRDN0001148112,U2OS,96,CRISPR,NTRK1,low,121,TRUE,train
BRDN0001145503,U2OS,96,CRISPR,LCK,low,124,TRUE,train
BRDN0001061132,U2OS,96,CRISPR,ADORA2A,low,104,TRUE,train
BRDN0001145758,U2OS,96,CRISPR,LCK,low,124,TRUE,train
BRDN0001486718,U2OS,96,CRISPR,KCNH7,low,168,TRUE,train
BRDN0001480476,U2OS,96,CRISPR,CCR1,low,166,TRUE,train
BRDN0001146819,U2OS,96,CRISPR,KDR,low,76,TRUE,train
BRDN0001056840,U2OS,96,CRISPR,SIRT2,low,178,TRUE,train
BRDN0001480865,U2OS,96,CRISPR,HTR3A,low,162,TRUE,train
BRDN0001481609,U2OS,96,CRISPR,P2RY12,low,134,TRUE,train
BRDN0001486606,U2OS,96,CRISPR,CHRM2,low,10,TRUE,train
BRDN0001488463,U2OS,96,CRISPR,HSD11B1,low,51,TRUE,train
BRDN0001479710,U2OS,96,CRISPR,ADA,low,97,TRUE,train
BRDN0001484586,U2OS,96,CRISPR,CATSPER4,low,173,TRUE,train
BRDN0001053816,U2OS,96,CRISPR,CDK4,low,101,TRUE,train
BRDN0001479262,U2OS,96,CRISPR,ADH1C,low,14,TRUE,train
BRDN0001483086,U2OS,96,CRISPR,SLC7A11,low,28,TRUE,train
BRDN0000563722,U2OS,96,CRISPR,PDE4D,low,36,TRUE,train
BRDN0001486813,U2OS,96,CRISPR,TBXAS1,low,82,TRUE,train
BRDN0001483549,U2OS,96,CRISPR,GRIN2A,low,25,TRUE,train
BRDN0001480942,U2OS,96,CRISPR,SSTR2,low,81,TRUE,train
BRDN0001489498,U2OS,96,CRISPR,KCNQ2,low,34,TRUE,train
BRDN0001488605,U2OS,96,CRISPR,HPGDS,low,123,TRUE,train
BRDN0001485163,U2OS,96,CRISPR,SCNN1G,low,40,TRUE,train
BRDN0001485309,U2OS,96,CRISPR,KCNH7,low,168,TRUE,train
BRDN0001144958,U2OS,96,CRISPR,BTK,low,70,TRUE,train
BRDN0001054361,U2OS,96,CRISPR,PDE3A,low,54,TRUE,train
BRDN0001481136,U2OS,96,CRISPR,P2RY12,low,134,TRUE,train
BRDN0001145303,U2OS,96,CRISPR,ABL1,low,161,TRUE,train
BRDN0001484228,U2OS,96,CRISPR,GPR119,low,22,TRUE,train
BRDN0000735603,U2OS,96,CRISPR,TGFBR1,low,69,TRUE,train
BRDN0001480888,A549,144,CRISPR,HIF1A,high,154,TRUE,train
BRDN0001483495,A549,144,CRISPR,CATSPER4,high,173,TRUE,train
BRDN0001147364,A549,144,CRISPR,DDR2,high,116,TRUE,train
BRDN0001490272,A549,144,CRISPR,OPRL1,high,16,TRUE,train
BRDN0001480510,A549,144,CRISPR,SLC7A11,high,28,TRUE,train
BRDN0001487636,A549,144,CRISPR,FFAR2,high,130,TRUE,train
BRDN0001484752,A549,144,CRISPR,KCNMA1,high,107,TRUE,train
BRDN0001485022,A549,144,CRISPR,HRH4,high,119,TRUE,train
BRDN0001488469,A549,144,CRISPR,GHSR,high,139,TRUE,train
BRDN0001479055,A549,144,CRISPR,ALDH2,high,175,TRUE,train
BRDN0001488387,A549,144,CRISPR,OPRL1,high,16,TRUE,train
BRDN0001487915,A549,144,CRISPR,COMT,high,131,TRUE,train
BRDN0001147100,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001477683,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001488235,A549,144,CRISPR,PTPN2,high,44,TRUE,train
BRDN0001483003,A549,144,CRISPR,KCNQ2,high,34,TRUE,train
BRDN0001489066,A549,144,CRISPR,ITGB2,high,89,TRUE,train
BRDN0001487864,A549,144,CRISPR,S1PR1,high,133,TRUE,train
BRDN0001480412,A549,144,CRISPR,FOXM1,high,57,TRUE,train
BRDN0001148417,A549,144,CRISPR,MAPK14,high,92,TRUE,train
BRDN0001489686,A549,144,CRISPR,SLCO2B1,high,49,TRUE,train
BRDN0001481331,A549,144,CRISPR,KCNN4,high,43,TRUE,train
BRDN0001481599,A549,144,CRISPR,GRIN2A,high,25,TRUE,train
BRDN0001487543,A549,144,CRISPR,FFAR2,high,130,TRUE,train
BRDN0001487247,A549,144,CRISPR,CACNB4,high,67,TRUE,train
BRDN0001490654,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001147906,A549,144,CRISPR,DDR2,high,116,TRUE,train
BRDN0001484748,A549,144,CRISPR,HSP90AB1,high,65,TRUE,train
BRDN0000987760,A549,144,CRISPR,CSK,high,113,TRUE,train
BRDN0001485957,A549,144,CRISPR,AKR1C1,high,80,TRUE,train
BRDN0001482877,A549,144,CRISPR,CHRM2,high,10,TRUE,train
BRDN0000735610,A549,144,CRISPR,TGFBR1,high,69,TRUE,train
BRDN0001487881,A549,144,CRISPR,TGM2,high,148,TRUE,train
BRDN0001489575,A549,144,CRISPR,HSP90AB1,high,65,TRUE,train
BRDN0001144968,A549,144,CRISPR,CSK,high,113,TRUE,train
BRDN0001488751,A549,144,CRISPR,PTPN2,high,44,TRUE,train
BRDN0000579732,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001493988,A549,144,CRISPR,CDK4,high,101,TRUE,train
BRDN0001483194,A549,144,CRISPR,LPAR1,high,143,TRUE,train
BRDN0001484703,A549,144,CRISPR,CHRM3,high,63,TRUE,train
BRDN0001483238,A549,144,CRISPR,UGT1A9,high,66,TRUE,train
BRDN0001485605,A549,144,CRISPR,HPGDS,high,123,TRUE,train
BRDN0001479972,A549,144,CRISPR,GHSR,high,139,TRUE,train
BRDN0001480921,A549,144,CRISPR,CHRM3,high,63,TRUE,train
BRDN0001061130,A549,144,CRISPR,ADORA2A,high,104,TRUE,train
BRDN0001066064,A549,144,CRISPR,CCND1,high,129,TRUE,train
BRDN0001485421,A549,144,CRISPR,KCNN1,high,102,TRUE,train
BRDN0001147538,A549,144,CRISPR,ABL1,high,161,TRUE,train
BRDN0001487345,A549,144,CRISPR,SSTR2,high,81,TRUE,train
BRDN0001488886,A549,144,CRISPR,HSP90AA1,high,128,TRUE,train
BRDN0001479766,A549,144,CRISPR,TUBB4B,high,90,TRUE,train
BRDN0001057455,A549,144,CRISPR,EZH2,high,29,TRUE,train
BRDN0001484506,A549,144,CRISPR,PNLIP,high,145,TRUE,train
BRDN0001479298,A549,144,CRISPR,CYP2A6,high,85,TRUE,train
BRDN0001146959,A549,144,CRISPR,CSF1R,high,37,TRUE,train
BRDN0001480465,A549,144,CRISPR,S100B,high,35,TRUE,train
BRDN0001487280,A549,144,CRISPR,PDE7A,high,24,TRUE,train
BRDN0000579780,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001148995,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001054845,A549,144,CRISPR,AURKB,high,8,TRUE,train
BRDN0001482005,A549,144,CRISPR,CDC25A,high,171,TRUE,train
BRDN0000580246,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001147797,A549,144,CRISPR,ONE_INTERGENIC_SITE,high,132,FALSE,train
BRDN0001480346,A549,144,CRISPR,KCNK1,high,78,TRUE,train
BRDN0001480930,A549,144,CRISPR,PNLIP,high,145,TRUE,train
BRDN0001489794,A549,144,CRISPR,CA14,high,150,TRUE,train
BRDN0000734502,A549,144,CRISPR,ICAM1,high,100,TRUE,train
BRDN0001483314,A549,144,CRISPR,GPR55,high,55,TRUE,train
BRDN0001480242,A549,144,CRISPR,PDE7A,high,24,TRUE,train
BRDN0001487618,A549,144,CRISPR,OPRM1,high,176,TRUE,train
BRDN0001065457,A549,144,CRISPR,VEGFA,high,60,TRUE,train
BRDN0001485843,A549,144,CRISPR,KCNN1,high,102,TRUE,train
BRDN0001483052,A549,144,CRISPR,ADH1C,high,14,TRUE,train
BRDN0001489555,A549,144,CRISPR,KCTD16,high,172,TRUE,train
BRDN0001482043,A549,144,CRISPR,CYP3A4,high,3,TRUE,train
BRDN0001485604,A549,144,CRISPR,AVPR1A,high,122,TRUE,train
BRDN0001485726,A549,144,CRISPR,CDC25A,high,171,TRUE,train
BRDN0001065508,A549,144,CRISPR,MAPK8,high,111,TRUE,train
BRDN0001484319,A549,144,CRISPR,KCTD16,high,172,TRUE,train
BRDN0001480594,A549,144,CRISPR,TNNC1,high,152,TRUE,train
BRDN0001486784,A549,144,CRISPR,GABRB2,high,174,TRUE,train
BRDN0001477909,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001144750,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001065244,A549,144,CRISPR,MAPK8,high,111,TRUE,train
BRDN0001480861,A549,144,CRISPR,MMP2,high,169,TRUE,train
BRDN0001146060,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001477792,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001058343,A549,144,CRISPR,RET,high,135,TRUE,train
BRDN0001484730,A549,144,CRISPR,"NAMPT",high,147,TRUE,train
BRDN0001488073,A549,144,CRISPR,CASP3,high,5,TRUE,train
BRDN0001481569,A549,144,CRISPR,CYP3A4,high,3,TRUE,train
BRDN0001054815,A549,144,CRISPR,KRAS,high,11,TRUE,train
BRDN0001480426,A549,144,CRISPR,S100B,high,35,TRUE,train
BRDN0001149473,A549,144,CRISPR,BTK,high,70,TRUE,train
empty,A549,144,CRISPR,empty,high,144,FALSE,train
BRDN0001147649,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001483817,A549,144,CRISPR,SLC29A1,high,138,TRUE,train
BRDN0001483355,A549,144,CRISPR,FFAR4,high,140,TRUE,train
BRDN0001065000,A549,144,CRISPR,PPARD,high,127,TRUE,train
BRDN0000564018,A549,144,CRISPR,BAX,high,48,TRUE,train
BRDN0001485794,A549,144,CRISPR,MMP2,high,169,TRUE,train
BRDN0001489262,A549,144,CRISPR,RGS4,high,114,TRUE,train
BRDN0001146436,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001484045,A549,144,CRISPR,CASP3,high,5,TRUE,train
BRDN0001162216,A549,144,CRISPR,CDK7,high,47,TRUE,train
BRDN0001490325,A549,144,CRISPR,PPAT,high,68,TRUE,train
BRDN0001484642,A549,144,CRISPR,KCNJ1,high,26,TRUE,train
BRDN0001480293,A549,144,CRISPR,ATP5F1D,high,87,TRUE,train
BRDN0001145239,A549,144,CRISPR,PDPK1,high,91,TRUE,train
BRDN0001477793,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001065819,A549,144,CRISPR,IGF1R,high,126,TRUE,train
BRDN0000734703,A549,144,CRISPR,MET,high,21,TRUE,train
BRDN0001486172,A549,144,CRISPR,GLRA3,high,93,TRUE,train
BRDN0001065162,A549,144,CRISPR,PIK3CG,high,77,TRUE,train
BRDN0001481237,A549,144,CRISPR,KCNMA1,high,107,TRUE,train
BRDN0001480267,A549,144,CRISPR,TBXAS1,high,82,TRUE,train
BRDN0001485538,A549,144,CRISPR,KCNJ1,high,26,TRUE,train
BRDN0001065841,A549,144,CRISPR,PLD1,high,159,TRUE,train
BRDN0001481027,A549,144,CRISPR,DHH,high,88,TRUE,train
BRDN0001054985,A549,144,CRISPR,AKT1,high,146,TRUE,train
BRDN0000563627,A549,144,CRISPR,KRAS,high,11,TRUE,train
BRDN0001147786,A549,144,CRISPR,CDK2,high,167,TRUE,train
BRDN0001480092,A549,144,CRISPR,PARP3,high,20,TRUE,train
BRDN0001144995,A549,144,CRISPR,PLK1,high,42,TRUE,train
BRDN0001149518,A549,144,CRISPR,ATM,high,30,TRUE,train
BRDN0001489452,A549,144,CRISPR,IMPDH1,high,39,TRUE,train
BRDN0001485619,A549,144,CRISPR,GLRA3,high,93,TRUE,train
BRDN0001149198,A549,144,CRISPR,ONE_INTERGENIC_SITE,high,132,FALSE,train
BRDN0001488082,A549,144,CRISPR,TUBB3,high,18,TRUE,train
BRDN0001054801,A549,144,CRISPR,BRAF,high,32,TRUE,train
BRDN0001480931,A549,144,CRISPR,HBB,high,9,TRUE,train
BRDN0001145318,A549,144,CRISPR,LYN,high,86,TRUE,train
BRDN0001485150,A549,144,CRISPR,FOXM1,high,57,TRUE,train
BRDN0001483788,A549,144,CRISPR,ANXA1,high,61,TRUE,train
BRDN0001486382,A549,144,CRISPR,ANXA1,high,61,TRUE,train
BRDN0001485965,A549,144,CRISPR,CCR1,high,166,TRUE,train
BRDN0001488805,A549,144,CRISPR,IMPDH1,high,39,TRUE,train
BRDN0001147509,A549,144,CRISPR,ALK,high,45,TRUE,train
BRDN0000582721,A549,144,CRISPR,HDAC3,high,110,TRUE,train
BRDN0000732963,A549,144,CRISPR,PTGIR,high,165,TRUE,train
BRDN0001054037,A549,144,CRISPR,PLK1,high,42,TRUE,train
BRDN0000732970,A549,144,CRISPR,PTGIR,high,165,TRUE,train
BRDN0001486630,A549,144,CRISPR,FFAR4,high,140,TRUE,train
BRDN0001149033,A549,144,CRISPR,ATM,high,30,TRUE,train
BRDN0001481315,A549,144,CRISPR,PPAT,high,68,TRUE,train
BRDN0001481176,A549,144,CRISPR,RPL23A,high,94,TRUE,train
BRDN0001487815,A549,144,CRISPR,CA14,high,150,TRUE,train
BRDN0001145324,A549,144,CRISPR,FLT3,high,105,TRUE,train
BRDN0001484783,A549,144,CRISPR,MME,high,120,TRUE,train
BRDN0001483527,A549,144,CRISPR,CTSG,high,137,TRUE,train
BRDN0001146001,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001482384,A549,144,CRISPR,ATP5F1D,high,87,TRUE,train
BRDN0001145608,A549,144,CRISPR,PAK4,high,179,TRUE,train
BRDN0001487003,A549,144,CRISPR,GPR119,high,22,TRUE,train
BRDN0001488543,A549,144,CRISPR,SCNN1G,high,40,TRUE,train
BRDN0001486377,A549,144,CRISPR,GJB4,high,108,TRUE,train
BRDN0001488344,A549,144,CRISPR,VEGFA,high,60,TRUE,train
BRDN0001147780,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001480034,A549,144,CRISPR,S1PR4,high,38,TRUE,train
BRDN0001481686,A549,144,CRISPR,IL1B,high,112,TRUE,train
BRDN0001483506,A549,144,CRISPR,F10,high,117,TRUE,train
BRDN0001488696,A549,144,CRISPR,MME,high,120,TRUE,train
BRDN0001482390,A549,144,CRISPR,ELANE,high,59,TRUE,train
BRDN0001484416,A549,144,CRISPR,RPL3,high,46,TRUE,train
BRDN0001148320,A549,144,CRISPR,ERBB2,high,84,TRUE,train
BRDN0001065558,A549,144,CRISPR,MET,high,21,TRUE,train
BRDN0000579759,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001481654,A549,144,CRISPR,F10,high,117,TRUE,train
BRDN0001482725,A549,144,CRISPR,GPR55,high,55,TRUE,train
BRDN0001484659,A549,144,CRISPR,AKR1B1,high,72,TRUE,train
BRDN0001481083,A549,144,CRISPR,IL1B,high,112,TRUE,train
BRDN0001148372,A549,144,CRISPR,ONE_INTERGENIC_SITE,high,132,FALSE,train
BRDN0001479432,A549,144,CRISPR,GUCY1B1,high,115,TRUE,train
BRDN0001481097,A549,144,CRISPR,ADRA2B,high,33,TRUE,train
BRDN0001147690,A549,144,CRISPR,HCK,high,31,TRUE,train
BRDN0001486748,A549,144,CRISPR,HRH4,high,119,TRUE,train
BRDN0001483208,A549,144,CRISPR,P3H1,high,19,TRUE,train
BRDN0001485334,A549,144,CRISPR,CA5A,high,141,TRUE,train
BRDN0001058011,A549,144,CRISPR,RET,high,135,TRUE,train
BRDN0001483257,A549,144,CRISPR,HSP90AA1,high,128,TRUE,train
BRDN0000580015,A549,144,CRISPR,NO_SITE,high,83,FALSE,train
BRDN0001148859,A549,144,CRISPR,DCK,high,158,TRUE,train
BRDN0001065152,A549,144,CRISPR,PIK3CG,high,77,TRUE,train
BRDN0001481327,A549,144,CRISPR,"NAMPT",high,147,TRUE,train
BRDN0001486858,A549,144,CRISPR,TNF,high,1,TRUE,train
BRDN0000579738,A549,144,CRISPR,ERBB2,high,84,TRUE,train
BRDN0000734459,A549,144,CRISPR,ICAM1,high,100,TRUE,train
BRDN0001478949,A549,144,CRISPR,RNASE1,high,6,TRUE,train
BRDN0001147450,A549,144,CRISPR,CDK7,high,47,TRUE,train
BRDN0001489053,A549,144,CRISPR,PTGIS,high,58,TRUE,train
